0.004019,0.0011545,1.2627,-1.4944,-1.4943,-1.494,-0.87186,0.17128,0.0054198,3.8953
0.004111999999999999,0.0013107,0.81441,-1.4945,-1.4944,-1.4938,0.25006,0.060078999999999994,0.0033247,10.649
0.0051475,0.0020164,8.5599,-1.4965,-1.4965,-1.4957,0.7276399999999998,-0.92352,0.007233199999999999,10.351
0.0028177,0.0011737,1.476,-1.501,-1.5008,-1.5016,-0.3717,0.24708,0.0038182,4.1269
0.0051039,0.0016295,2.4433,-1.5006,-1.5005,-1.5007,0.021933,1.2438,0.0033927,6.7946
0.0024293,0.0008509499999999998,5.3898,-1.4998,-1.4998,-1.4997,-0.32526,-0.5271100000000001,0.0025258000000000004,7.2015
0.0023486,0.0014827,0.43283,-1.5013,-1.5012,-1.5012,2.273,-0.16247,0.0043388,3.3062
0.0033135999999999994,0.0013429,0.2596,-1.4986,-1.4985,-1.4989,0.44896,1.5698,0.0036236,11.425999999999998
0.0005422000000000001,0.00024055,31.987,-1.4969999999999999,-1.4969999999999999,-1.4969999999999999,0.18652,-0.10239,0.00047176,3.4979
0.0008429699999999999,0.00051817,2.8379,-1.4983,-1.4983,-1.4983,0.25321,-0.50289,0.00074504,4.5124
0.0010144,0.0004823,7.744399999999999,-1.4963,-1.4962,-1.4964,-0.086471,-0.319,0.0014254,3.0641
0.00056731,0.00025341,13.24,-1.4978,-1.4978,-1.4978,-0.8276799999999999,0.29482,0.00064384,4.7934
0.005995,0.0016537,1.2125,-1.5021,-1.5019999999999996,-1.5019999999999996,0.22345,0.51041,0.003125,8.277000000000001
0.0040853,0.0011470999999999999,2.8607,-1.4985,-1.4984,-1.4984,0.14463,-0.82143,0.0027086,4.0721
0.0038379,0.0011575,-0.21386,-1.4980000000000002,-1.4979,-1.4979,0.1598,-0.13277,0.0030656,2.7874
0.00068199,0.00030121,54.513000000000005,-1.4991,-1.4991,-1.499,-0.31117,-0.90799,0.00074169,17.91
0.0033159999999999995,0.0012657999999999999,2.1282,-1.492,-1.4919,-1.4915,-1.4288,-0.12136,0.0031021,3.9698
0.0044028,0.0013277,0.35262,-1.4969,-1.4969,-1.4966,-0.40049,0.59017,0.0028261,10.47
0.0008978099999999999,0.00047227,10.651,-1.496,-1.4959,-1.4959,1.104,-0.38095,0.0012779999999999998,6.9242
0.00094385,0.00058463,4.9401,-1.4966,-1.4966,-1.4969,-0.94783,-0.8360499999999998,0.0017569000000000003,5.8774
0.0025324,0.0008699899999999998,11.046,-1.4982,-1.4983,-1.4982,0.49908,-0.71399,0.0016797,9.3065
0.0077878,0.0024257,18.652,-1.4919,-1.4917,-1.4921,1.6259,-0.73128,0.0072357,7.0518
0.0032973,0.00089039,12.124,-1.4989,-1.4989,-1.4989,0.93908,-0.6814,0.0022819000000000003,10.979
0.0042574,0.0019102,2.5805,-1.5024,-1.5025,-1.5024,-0.10453,-0.049877,0.0042068,4.8825
0.00093087,0.00052777,9.3722,-1.4987,-1.4987,-1.4987,0.78869,0.8880399999999998,0.00098763,8.6379
0.0007122999999999999,0.00025289,4.0769,-1.4955,-1.4955,-1.4955,0.059365,-0.2768,0.00046017,11.603
0.0030083,0.000948,6.2732,-1.4992,-1.4992,-1.4992,1.6743,0.6137699999999999,0.002454,11.059
0.0043771,0.00037631,38.2,-1.5005,-1.5006,-1.5004,-1.0681,1.7157,0.0021675,13.975
0.0054631,0.0016314,2.2616,-1.4899,-1.4899,-1.49,0.12838,0.46424,0.0033853,13.155999999999999
0.0041416,0.0012199,1.5599,-1.493,-1.493,-1.4926,-0.34472,0.091871,0.0036312,4.6365
0.0056091,0.0015466,10.544,-1.5041,-1.504,-1.5042,-0.27829,0.10869,0.0033277,3.5176
0.0068648,0.0013268,-0.20243,-1.49,-1.4899,-1.49,-0.83931,-0.60696,0.002725,2.5776
0.00043526,0.00024118,5.2856,-1.4965,-1.4965,-1.4964,0.27028,0.29796,0.00059176,9.3229
0.0038916,0.0013044999999999999,-0.030036,-1.4956,-1.4956,-1.4958,0.43643,0.071229,0.0027038,5.4293
0.0004876,0.00028924,6.2245,-1.5011,-1.5011,-1.5011,0.47756,0.59096,0.0007709099999999999,4.9285
0.0054665,0.0012136,2.804,-1.4948,-1.4946,-1.4948,0.048276,-0.7506199999999998,0.0025989,6.6653
0.00098792,0.00056957,12.966,-1.4977,-1.4977,-1.4978,0.68825,-0.20246,0.001944,5.4067
0.0022658,0.0010474,10.009,-1.4985,-1.4985,-1.4985,0.22399,1.1099,0.0016727,11.637
0.00066791,0.00022695,15.665999999999999,-1.4964,-1.4964,-1.4964,-0.57713,0.43605,0.00057661,6.9473
0.002427,0.0011784,1.094,-1.4968,-1.4968,-1.4967,0.67383,-0.32321,0.0038145,4.3235
0.0053792,0.0016778,1.8844,-1.5022,-1.5022,-1.5018,-1.3266,0.6179,0.007368999999999999,4.9744
0.0026477,0.0013359,6.1703,-1.4918,-1.4919,-1.4917,-0.75593,0.38201,0.0032353,3.6218
0.0042165,0.00090699,13.354,-1.4997,-1.4997,-1.4996,-0.26521,1.6698,0.0031775,13.690999999999997
0.00089185,0.00029122,3.6801,-1.5008,-1.5008,-1.5008,0.63675,-0.8028999999999998,0.00061213,22.401
0.0037541,0.0012615999999999999,0.70812,-1.5051,-1.5051,-1.5051,0.44718,0.97827,0.0034766,9.2751
0.0025456,0.0012037,0.069062,-1.5026,-1.5026,-1.5025,0.5395800000000001,0.049813,0.0022475,2.2797
0.0028633000000000005,0.00061582,5.2629,-1.4989,-1.4989,-1.499,-0.47611,-0.54767,0.001462,8.5815
0.001635,0.00082502,13.078,-1.4965,-1.4964,-1.4965,0.39776,0.4046,0.0018521,5.2559
0.0040079,0.0017917000000000002,2.3104,-1.4989,-1.4988,-1.4991,0.54777,1.5672,0.005956100000000001,15.161
0.0032205,0.0014262,4.9135,-1.5044,-1.5043,-1.5045,-0.6105,0.68417,0.0037741,7.1556
0.00063155,0.00023867,6.1125,-1.4969,-1.4969,-1.4968,-0.18179,-0.32391,0.0007067,4.7102
0.00062161,0.00024836,8.8498,-1.4954,-1.4954,-1.4954,-0.48753,-0.13187,0.00062103,5.5485
0.003375,0.0011631999999999999,3.6757,-1.4989,-1.4989,-1.4986,-1.4311,-0.55023,0.0032961999999999996,4.8666
0.00046218,0.00025726,10.571,-1.4984,-1.4984,-1.4984,-2.6086,0.17306,0.00061699,5.7509
0.0034131,0.0012519999999999999,1.5207,-1.4959,-1.4957,-1.4947,1.7967,-0.75029,0.0049412,4.4797
0.0025618000000000004,0.0012151,1.2242,-1.5014,-1.5014,-1.5012,-0.17932,0.7658699999999998,0.0025331,5.5574
0.0016283,0.00068595,13.300999999999998,-1.4986,-1.4986,-1.4986,-2.4216,-0.58832,0.00095003,11.665999999999999
0.00048894,0.0002745,5.1829,-1.4954,-1.4954,-1.4954,-0.054714,-0.096161,0.00061291,3.409
0.0047087,0.0010727,2.9507,-1.4992,-1.4992,-1.4992,-0.6843100000000001,1.584,0.0020318,23.405
0.0032654000000000003,0.0011526,-0.13926,-1.4972,-1.4972,-1.4974,0.22883,0.60516,0.0032676,6.9943
0.0043503,0.0012530999999999998,1.4372,-1.4988,-1.4987,-1.4987,-0.70565,0.10537,0.0034548,5.8052
0.003998699999999999,0.0017719,4.9349,-1.4924,-1.4923,-1.4923,0.18005,0.34711,0.0035009,6.3048
0.0038088,0.0012917999999999998,3.815,-1.4993,-1.4993,-1.4994,0.3756,0.54897,0.0028147,8.2261
0.0033872,0.0014307,1.2343,-1.4918,-1.4916,-1.4915,0.11405,-0.21781,0.0028504000000000003,6.0772
0.0014234999999999999,0.00088761,7.309999999999999,-1.4982,-1.4982,-1.4983,-0.029544,1.1285,0.0025273,7.553499999999999
0.0043023,0.0019161,13.968,-1.4944,-1.4944,-1.4945,-0.42929,0.026612,0.0042956,3.7437
0.007962699999999998,0.0016002,2.1344,-1.5005,-1.5006,-1.5007,-0.61585,0.62939,0.0062373,6.0275
0.0076198,0.0020743,7.3833,-1.4972,-1.4971,-1.4969,-0.98408,0.53981,0.0070979,10.763
0.0046011,0.0013218,1.6958,-1.4947,-1.4948,-1.4946,0.5877399999999999,-1.1064,0.0025596,9.4083
0.0031461,0.0012242,3.1593,-1.4928,-1.4928,-1.4924,1.4315,0.0071762,0.0034957,3.5602
0.0011857999999999999,0.00048829,3.3761,-1.4969999999999999,-1.4969,-1.4972,1.9484,-1.0563,0.0016836,13.864
0.0031291,0.0012152,1.3215,-1.4996,-1.4996,-1.4993,-0.087993,0.41439,0.0020363,3.646
0.0017927,0.00050613,6.2032,-1.4976,-1.4976,-1.4975,-0.50551,1.1765,0.0010686,15.841
0.0011432,0.00047817,6.212999999999999,-1.4985,-1.4985,-1.4984,0.92241,0.10162,0.00084725,10.625
0.0007,0.00027083,3.5515,-1.4995,-1.4995,-1.4995,0.14949,0.57171,0.00055488,12.417
0.002922,0.0011036,0.36684,-1.4938,-1.4937,-1.4941,-1.2796,0.070639,0.0030912,7.364499999999999
0.0053097000000000005,0.0017395,3.0562,-1.4987,-1.4988,-1.4986,0.70425,-0.24457,0.0032129,4.3081
0.0020719,0.00052515,7.6761,-1.499,-1.499,-1.4989,0.30858,1.4178,0.00084155,14.337
0.0010552,0.00057215,5.789,-1.4991,-1.499,-1.4989,0.84386,0.4398,0.0021328,8.005599999999998
0.0046227,0.0011635,1.105,-1.496,-1.4959,-1.4944,1.04,0.18704,0.0070047,7.0528
0.0040566,0.0020879,5.1169,-1.4988,-1.4988,-1.4982,0.10148,-0.41217,0.008184,18.812
0.0027655,0.001141,-0.22701,-1.4997,-1.4996,-1.4997,-0.80835,-0.12871,0.0033414,2.0328
0.0048476000000000005,0.0012299,2.3521,-1.5031,-1.5031,-1.5032,2.1512,-1.0737,0.0036399,10.79
0.003553,0.0020301,2.2085,-1.4928,-1.4927,-1.493,-0.21168,0.3785,0.0038059,5.2169
0.0033733000000000005,0.0015537,1.941,-1.4984,-1.4983,-1.4983,0.68597,-0.54467,0.0047868,2.0754
0.0041592,0.0012672,0.8322899999999999,-1.4969,-1.4969,-1.4965,-0.75676,0.5639,0.002784,5.6131
0.0028123,0.0011677,1.8069,-1.4933,-1.4934,-1.4932,0.68401,1.5112,0.0022465,7.944099999999999
0.005888,0.0018567,4.5332,-1.5002,-1.5001,-1.4998,-0.17664,-0.65793,0.004131,7.7446
0.0022117,0.00083606,5.1075,-1.4984,-1.4983,-1.4981,-1.3049,-2.1318,0.004195399999999999,17.489
