0.0038561,0.012324,0.012301,0.012551,-0.0060536,-0.006125899999999999,-0.006102300000000001,1.287,1.2878,1.2878
-0.017096,0.007149600000000001,0.0071661,0.007318899999999998,-0.0056793,-0.0057808,-0.0058374,1.3418,1.3424,1.3425
-0.020387,0.010748,0.01072,0.010553,-0.0013185,-0.0018325,-0.0016934,2.2229,2.2237,2.2239
-0.024927,-0.0054137,-0.0052592,-0.0047313,0.012681999999999999,0.012476,0.012467,1.2918,1.2922,1.2922
0.10882,0.016557,0.016628,0.016288,0.0041967,0.003776400000000001,0.0038023,1.7109,1.7117,1.7118
-0.011749,-0.00043550000000000007,-0.00041791,-0.00033651,0.0021137,0.0020762,0.0020876,2.2207,2.2212,2.2212
-0.15109,-0.025587,-0.025642,-0.025646,0.0077823,0.008081299999999998,0.008020000000000001,1.3741,1.3745,1.3747
-0.024709,-0.0060606,-0.0060452,-0.0063508,0.005508699999999999,0.0054206,0.0054963,1.3401,1.3407,1.3408
-0.016975,0.00025667,0.00026714,0.00025066,-0.0049494,-0.0049908,-0.0049976,0.90577,0.90578,0.90579
0.10766,0.014023,0.014015999999999997,0.014053999999999999,0.0064676,0.006447700000000001,0.006453399999999999,1.0656,1.0657,1.0657
-0.032863,-0.0030979,-0.0031417,-0.003085,0.00294,0.0029759,0.0029696,1.1756,1.1758,1.1758
0.0079433,-0.009034,-0.0090225,-0.009037700000000001,0.0026923000000000003,0.0027044,0.0026996,0.8828399999999998,0.88287,0.88287
-0.026445,-0.0037326,-0.003685,-0.0036391,-0.011325,-0.010883,-0.010939,1.8848,1.8852,1.8853
-0.020163,0.0016246,0.0017114,0.001848,0.0057224,0.0055833,0.0055298000000000005,1.2888,1.289,1.289
0.079251,0.0060573,0.0061038,0.0060545,-0.0010283,-0.00092799,-0.00092088,1.3087,1.3097,1.3098
-0.005397600000000001,0.0022621,0.0022857,0.0023071,0.0035566,0.0035522,0.0035423000000000004,1.8482,1.8482,1.8482
-0.02273,-0.01797,-0.018011000000000003,-0.017552,0.0044133,0.0047614,0.0046588,1.2963,1.297,1.297
-0.033319,0.0028785,0.0028641,0.0028025,-0.0029429,-0.0025984,-0.0026012,1.4169,1.4177,1.4177
